,state,date,new_confirmed,new_deaths
3927,AC,2020-09-29,30435,822
3928,AC,2020-09-30,30719,840
3929,AC,2020-10-01,33531,850
3930,AC,2020-10-02,31946,636
3931,AC,2020-10-03,21858,563
3932,AC,2020-10-04,7090,273
3933,AC,2020-10-05,23624,338
3934,AC,2020-10-06,27922,801
3935,AC,2020-10-07,24139,557
3936,AC,2020-10-08,31451,910
3937,AC,2020-10-09,25352,619
3938,AC,2020-10-10,22790,514
3939,AC,2020-10-11,10999,261
3940,AC,2020-10-12,7027,164
3941,AC,2020-10-13,10890,311
3942,AC,2020-10-14,23850,652
3943,AC,2020-10-15,18146,523
3944,AC,2020-10-16,19757,402
3945,AC,2020-10-17,30084,721
3946,AC,2020-10-18,13940,301
3947,AC,2020-10-19,13588,250
3948,AC,2020-10-20,22877,593
3949,AC,2020-10-21,23548,595
3950,AC,2020-10-22,27499,563
3951,AC,2020-10-23,25300,441
3952,AC,2020-10-24,20877,304
3953,AC,2020-10-25,9803,174
3954,AC,2020-10-26,12326,248
3955,AC,2020-10-27,16967,285
3956,AC,2020-10-28,14614,226
3957,PA,2020-03-18,186,2
3958,PA,2020-03-19,125,4
3959,PA,2020-03-20,237,4
3960,PA,2020-03-21,204,1
3961,PA,2020-03-22,199,0
3962,PA,2020-03-23,274,1
3963,PA,2020-03-24,238,3
3964,PA,2020-03-25,784,43
3965,PA,2020-03-26,422,18
3966,PA,2020-03-27,488,16
3967,PA,2020-03-28,250,5
3968,PA,2020-03-29,305,8
3969,PA,2020-03-30,629,60
3970,PA,2020-03-31,1164,36
3971,PA,2020-04-01,1107,42
3972,PA,2020-04-02,1169,40
3973,PA,2020-04-03,1112,81
3974,PA,2020-04-04,1130,78
3975,PA,2020-04-05,1082,53
3976,PA,2020-04-06,838,74
3977,PA,2020-04-07,1821,121
3978,PA,2020-04-08,2173,135
3979,PA,2020-04-09,1921,133
3980,PA,2020-04-10,1760,114
3981,PA,2020-04-11,1055,68
3982,PA,2020-04-12,1464,96
3983,PA,2020-04-13,1402,112
3984,PA,2020-04-14,1919,208
3985,PA,2020-04-15,3240,203
3986,PA,2020-04-16,2084,202
3987,PA,2020-04-17,3296,211
3988,PA,2020-04-18,2776,202
3989,PA,2020-04-19,1934,115
3990,PA,2020-04-20,1830,108
3991,PA,2020-04-21,2711,172
3992,PA,2020-04-22,2775,170
3993,PA,2020-04-23,3874,409
3994,PA,2020-04-24,3912,369
3995,PA,2020-04-25,5297,356
3996,PA,2020-04-26,3715,227
3997,PA,2020-04-27,4145,305
3998,PA,2020-04-28,6234,486
3999,PA,2020-04-29,6116,442
4000,PA,2020-04-30,7410,446
4001,PA,2020-05-01,5456,458
4002,PA,2020-05-02,4848,370
4003,PA,2020-05-03,4386,265
4004,PA,2020-05-04,6961,308
4005,PA,2020-05-05,7635,591
4006,PA,2020-05-06,9887,564
4007,PA,2020-05-07,10308,732
4008,PA,2020-05-08,10488,759
4009,PA,2020-05-09,10138,670
4010,PA,2020-05-10,6237,477
4011,PA,2020-05-11,6263,484
4012,PA,2020-05-12,9611,844
4013,PA,2020-05-13,11696,778
4014,PA,2020-05-14,14133,789
4015,PA,2020-05-15,15460,913
4016,PA,2020-05-16,13936,715
4017,PA,2020-05-17,7769,503
4018,PA,2020-05-18,14562,724
4019,PA,2020-05-19,15780,987
4020,PA,2020-05-20,21529,1143
4021,PA,2020-05-21,18233,1053
4022,PA,2020-05-22,22114,1039
4023,PA,2020-05-23,16569,1043
4024,PA,2020-05-24,14641,665
4025,PA,2020-05-25,13069,732
4026,PA,2020-05-26,16330,1050
4027,PA,2020-05-27,19778,1055
4028,PA,2020-05-28,28757,1178
4029,PA,2020-05-29,26884,1135
4030,PA,2020-05-30,32329,891
4031,PA,2020-05-31,13181,472
4032,PA,2020-06-01,14961,738
4033,PA,2020-06-02,31907,1368
4034,PA,2020-06-03,26086,1194
4035,PA,2020-06-04,31127,1468
4036,PA,2020-06-05,32603,1111
4037,PA,2020-06-06,23530,796
4038,PA,2020-06-07,18573,488
4039,PA,2020-06-08,16872,832
4040,PA,2020-06-09,31570,1214
4041,PA,2020-06-10,33160,1226
4042,PA,2020-06-11,28885,1230
4043,PA,2020-06-12,25126,901
4044,PA,2020-06-13,20030,837
4045,PA,2020-06-14,18181,656
4046,PA,2020-06-15,24225,722
4047,PA,2020-06-16,37338,1374
4048,PA,2020-06-17,30961,1185
4049,PA,2020-06-18,25121,1239
4050,PA,2020-06-19,55860,1164
4051,PA,2020-06-20,29049,990
4052,PA,2020-06-21,16637,609
4053,PA,2020-06-22,26346,735
4054,PA,2020-06-23,39721,1407
4055,PA,2020-06-24,39988,1092
4056,PA,2020-06-25,42052,1180
4057,PA,2020-06-26,43326,971
4058,PA,2020-06-27,38485,1020
4059,PA,2020-06-28,33592,630
4060,PA,2020-06-29,21582,729
4061,PA,2020-06-30,39681,1318
4062,PA,2020-07-01,46128,1062
4063,PA,2020-07-02,45098,1283
4064,PA,2020-07-03,42333,1206
4065,PA,2020-07-04,31282,1018
4066,PA,2020-07-05,28185,605
4067,PA,2020-07-06,24016,667
4068,PA,2020-07-07,47136,1320
4069,PA,2020-07-08,45251,1174
4070,PA,2020-07-09,42949,1221
4071,PA,2020-07-10,44303,1299
4072,PA,2020-07-11,34052,921
4073,PA,2020-07-12,24574,628
4074,PA,2020-07-13,22405,807
4075,PA,2020-07-14,41036,1309
4076,PA,2020-07-15,41802,1263
4077,PA,2020-07-16,44335,1327
4078,PA,2020-07-17,34362,1119
4079,PA,2020-07-18,24646,832
4080,PA,2020-07-19,24582,720
4081,PA,2020-07-20,23003,773
4082,PA,2020-07-21,46932,1318
4083,PA,2020-07-22,65871,1295
4084,PA,2020-07-23,57605,1314
4085,PA,2020-07-24,55015,1105
4086,PA,2020-07-25,45058,1071
4087,PA,2020-07-26,25248,645
4088,PA,2020-07-27,28616,658
4089,PA,2020-07-28,55004,1260
4090,PA,2020-07-29,55439,1221
4091,PA,2020-07-30,57393,1183
4092,PA,2020-07-31,49701,1200
4093,PA,2020-08-01,42567,927
4094,PA,2020-08-02,21536,498
4095,PA,2020-08-03,26032,754
4096,PA,2020-08-04,53790,1152
4097,PA,2020-08-05,52713,1272
4098,PA,2020-08-06,57102,1445
4099,PA,2020-08-07,50733,1091
4100,PA,2020-08-08,47895,893
4101,PA,2020-08-09,18653,451
4102,PA,2020-08-10,30302,892
4103,PA,2020-08-11,47279,1180
4104,PA,2020-08-12,54737,1131
4105,PA,2020-08-13,55155,1138
4106,PA,2020-08-14,51781,1071
4107,PA,2020-08-15,36359,695
4108,PA,2020-08-16,22528,571
4109,PA,2020-08-17,22896,759
4110,PA,2020-08-18,44966,1279
4111,PA,2020-08-19,47684,1150
4112,PA,2020-08-20,40853,1211
4113,PA,2020-08-21,33558,1040
4114,PA,2020-08-22,45315,809
4115,PA,2020-08-23,21516,442
4116,PA,2020-08-24,21849,675
4117,PA,2020-08-25,44544,1170
4118,PA,2020-08-26,46701,1064
4119,PA,2020-08-27,37922,891
4120,PA,2020-08-28,43310,840
4121,PA,2020-08-29,30490,589
4122,PA,2020-08-30,18300,637
4123,PA,2020-08-31,52319,654
4124,PA,2020-09-01,42719,1139
4125,PA,2020-09-02,45403,1181
4126,PA,2020-09-03,45005,828
4127,PA,2020-09-04,38627,835
4128,PA,2020-09-05,33806,587
4129,PA,2020-09-06,13851,389
4130,PA,2020-09-07,8208,327
4131,PA,2020-09-08,18709,506
4132,PA,2020-09-09,36084,1138
4133,PA,2020-09-10,37073,897
4134,PA,2020-09-11,42089,872
4135,PA,2020-09-12,26849,688
4136,PA,2020-09-13,17055,447
4137,PA,2020-09-14,18872,422
4138,PA,2020-09-15,33044,1063
4139,PA,2020-09-16,33727,894
4140,PA,2020-09-17,32567,779
4141,PA,2020-09-18,43631,923
4142,PA,2020-09-19,28941,667
4143,PA,2020-09-20,14502,320
4144,PA,2020-09-21,16462,462
4145,PA,2020-09-22,30967,723
4146,PA,2020-09-23,32147,827
4147,PA,2020-09-24,30497,873
4148,PA,2020-09-25,32712,816
4149,PA,2020-09-26,24774,727
4150,PA,2020-09-27,13220,322
4151,PA,2020-09-28,15171,349
4152,PA,2020-09-29,30435,822
4153,PA,2020-09-30,30719,840
4154,PA,2020-10-01,33531,850
4155,PA,2020-10-02,31946,636
4156,PA,2020-10-03,21858,563
4157,PA,2020-10-04,7090,273
4158,PA,2020-10-05,23624,338
4159,PA,2020-10-06,27922,801
4160,PA,2020-10-07,24139,557
4161,PA,2020-10-08,31451,910
4162,PA,2020-10-09,25352,619
4163,PA,2020-10-10,22790,514
4164,PA,2020-10-11,10999,261
4165,PA,2020-10-12,7027,164
4166,PA,2020-10-13,10890,311
4167,PA,2020-10-14,23850,652
4168,PA,2020-10-15,18146,523
4169,PA,2020-10-16,19757,402
4170,PA,2020-10-17,30084,721
4171,PA,2020-10-18,13940,301
4172,PA,2020-10-19,13588,250
4173,PA,2020-10-20,22877,593
4174,PA,2020-10-21,23548,595
4175,PA,2020-10-22,27499,563
4176,PA,2020-10-23,25300,441
4177,PA,2020-10-24,20877,304
4178,PA,2020-10-25,9803,174
4179,PA,2020-10-26,12326,248
4180,PA,2020-10-27,16967,285
4181,PA,2020-10-28,14614,226
4182,PB,2020-03-18,186,2
4183,PB,2020-03-19,125,4
4184,PB,2020-03-20,237,4
4185,PB,2020-03-21,204,1
4186,PB,2020-03-22,199,0
4187,PB,2020-03-23,274,1
4188,PB,2020-03-24,238,3
4189,PB,2020-03-25,784,43
4190,PB,2020-03-26,422,18
4191,PB,2020-03-27,488,16
4192,PB,2020-03-28,250,5
4193,PB,2020-03-29,305,8
4194,PB,2020-03-30,629,60
4195,PB,2020-03-31,1164,36
4196,PB,2020-04-01,1107,42
4197,PB,2020-04-02,1169,40
4198,PB,2020-04-03,1112,81
4199,PB,2020-04-04,1130,78
4200,PB,2020-04-05,1082,53
4201,PB,2020-04-06,838,74
4202,PB,2020-04-07,1821,121
4203,PB,2020-04-08,2173,135
4204,PB,2020-04-09,1921,133
4205,PB,2020-04-10,1760,114
4206,PB,2020-04-11,1055,68
4207,PB,2020-04-12,1464,96
4208,PB,2020-04-13,1402,112
4209,PB,2020-04-14,1919,208
4210,PB,2020-04-15,3240,203
4211,PB,2020-04-16,2084,202
4212,PB,2020-04-17,3296,211
4213,PB,2020-04-18,2776,202
4214,PB,2020-04-19,1934,115
4215,PB,2020-04-20,1830,108
4216,PB,2020-04-21,2711,172
4217,PB,2020-04-22,2775,170
4218,PB,2020-04-23,3874,409
4219,PB,2020-04-24,3912,369
4220,PB,2020-04-25,5297,356
4221,PB,2020-04-26,3715,227
4222,PB,2020-04-27,4145,305
4223,PB,2020-04-28,6234,486
4224,PB,2020-04-29,6116,442
4225,PB,2020-04-30,7410,446
4226,PB,2020-05-01,5456,458
4227,PB,2020-05-02,4848,370
4228,PB,2020-05-03,4386,265
4229,PB,2020-05-04,6961,308
4230,PB,2020-05-05,7635,591
4231,PB,2020-05-06,9887,564
4232,PB,2020-05-07,10308,732
4233,PB,2020-05-08,10488,759
4234,PB,2020-05-09,10138,670
4235,PB,2020-05-10,6237,477
4236,PB,2020-05-11,6263,484
4237,PB,2020-05-12,9611,844
4238,PB,2020-05-13,11696,778
4239,PB,2020-05-14,14133,789
4240,PB,2020-05-15,15460,913
4241,PB,2020-05-16,13936,715
4242,PB,2020-05-17,7769,503
4243,PB,2020-05-18,14562,724
4244,PB,2020-05-19,15780,987
4245,PB,2020-05-20,21529,1143
4246,PB,2020-05-21,18233,1053
4247,PB,2020-05-22,22114,1039
4248,PB,2020-05-23,16569,1043
4249,PB,2020-05-24,14641,665
4250,PB,2020-05-25,13069,732
4251,PB,2020-05-26,16330,1050
4252,PB,2020-05-27,19778,1055
4253,PB,2020-05-28,28757,1178
4254,PB,2020-05-29,26884,1135
4255,PB,2020-05-30,32329,891
4256,PB,2020-05-31,13181,472
4257,PB,2020-06-01,14961,738
4258,PB,2020-06-02,31907,1368
4259,PB,2020-06-03,26086,1194
4260,PB,2020-06-04,31127,1468
4261,PB,2020-06-05,32603,1111
4262,PB,2020-06-06,23530,796
4263,PB,2020-06-07,18573,488
4264,PB,2020-06-08,16872,832
4265,PB,2020-06-09,31570,1214
4266,PB,2020-06-10,33160,1226
4267,PB,2020-06-11,28885,1230
4268,PB,2020-06-12,25126,901
4269,PB,2020-06-13,20030,837
4270,PB,2020-06-14,18181,656
4271,PB,2020-06-15,24225,722
4272,PB,2020-06-16,37338,1374
4273,PB,2020-06-17,30961,1185
4274,PB,2020-06-18,25121,1239
4275,PB,2020-06-19,55860,1164
4276,PB,2020-06-20,29049,990
4277,PB,2020-06-21,16637,609
4278,PB,2020-06-22,26346,735
4279,PB,2020-06-23,39721,1407
4280,PB,2020-06-24,39988,1092
4281,PB,2020-06-25,42052,1180
4282,PB,2020-06-26,43326,971
4283,PB,2020-06-27,38485,1020
4284,PB,2020-06-28,33592,630
4285,PB,2020-06-29,21582,729
4286,PB,2020-06-30,39681,1318
4287,PB,2020-07-01,46128,1062
4288,PB,2020-07-02,45098,1283
4289,PB,2020-07-03,42333,1206
4290,PB,2020-07-04,31282,1018
4291,PB,2020-07-05,28185,605
4292,PB,2020-07-06,24016,667
4293,PB,2020-07-07,47136,1320
4294,PB,2020-07-08,45251,1174
4295,PB,2020-07-09,42949,1221
4296,PB,2020-07-10,44303,1299
4297,PB,2020-07-11,34052,921
4298,PB,2020-07-12,24574,628
4299,PB,2020-07-13,22405,807
4300,PB,2020-07-14,41036,1309
4301,PB,2020-07-15,41802,1263
4302,PB,2020-07-16,44335,1327
4303,PB,2020-07-17,34362,1119
4304,PB,2020-07-18,24646,832
4305,PB,2020-07-19,24582,720
4306,PB,2020-07-20,23003,773
4307,PB,2020-07-21,46932,1318
4308,PB,2020-07-22,65871,1295
4309,PB,2020-07-23,57605,1314
4310,PB,2020-07-24,55015,1105
4311,PB,2020-07-25,45058,1071
4312,PB,2020-07-26,25248,645
4313,PB,2020-07-27,28616,658
4314,PB,2020-07-28,55004,1260
4315,PB,2020-07-29,55439,1221
4316,PB,2020-07-30,57393,1183
4317,PB,2020-07-31,49701,1200
4318,PB,2020-08-01,42567,927
4319,PB,2020-08-02,21536,498
4320,PB,2020-08-03,26032,754
4321,PB,2020-08-04,53790,1152
4322,PB,2020-08-05,52713,1272
4323,PB,2020-08-06,57102,1445
4324,PB,2020-08-07,50733,1091
4325,PB,2020-08-08,47895,893
4326,PB,2020-08-09,18653,451
4327,PB,2020-08-10,30302,892
4328,PB,2020-08-11,47279,1180
4329,PB,2020-08-12,54737,1131
4330,PB,2020-08-13,55155,1138
4331,PB,2020-08-14,51781,1071
4332,PB,2020-08-15,36359,695
4333,PB,2020-08-16,22528,571
4334,PB,2020-08-17,22896,759
4335,PB,2020-08-18,44966,1279
4336,PB,2020-08-19,47684,1150
4337,PB,2020-08-20,40853,1211
4338,PB,2020-08-21,33558,1040
4339,PB,2020-08-22,45315,809
4340,PB,2020-08-23,21516,442
4341,PB,2020-08-24,21849,675
4342,PB,2020-08-25,44544,1170
4343,PB,2020-08-26,46701,1064
4344,PB,2020-08-27,37922,891
4345,PB,2020-08-28,43310,840
4346,PB,2020-08-29,30490,589
4347,PB,2020-08-30,18300,637
4348,PB,2020-08-31,52319,654
4349,PB,2020-09-01,42719,1139
4350,PB,2020-09-02,45403,1181
4351,PB,2020-09-03,45005,828
4352,PB,2020-09-04,38627,835
4353,PB,2020-09-05,33806,587
4354,PB,2020-09-06,13851,389
4355,PB,2020-09-07,8208,327
4356,PB,2020-09-08,18709,506
4357,PB,2020-09-09,36084,1138
4358,PB,2020-09-10,37073,897
4359,PB,2020-09-11,42089,872
4360,PB,2020-09-12,26849,688
4361,PB,2020-09-13,17055,447
4362,PB,2020-09-14,18872,422
4363,PB,2020-09-15,33044,1063
4364,PB,2020-09-16,33727,894
4365,PB,2020-09-17,32567,779
4366,PB,2020-09-18,43631,923
4367,PB,2020-09-19,28941,667
4368,PB,2020-09-20,14502,320
4369,PB,2020-09-21,16462,462
4370,PB,2020-09-22,30967,723
4371,PB,2020-09-23,32147,827
4372,PB,2020-09-24,30497,873
4373,PB,2020-09-25,32712,816
4374,PB,2020-09-26,24774,727
4375,PB,2020-09-27,13220,322
4376,PB,2020-09-28,15171,349
4377,PB,2020-09-29,30435,822
4378,PB,2020-09-30,30719,840
4379,PB,2020-10-01,33531,850
4380,PB,2020-10-02,31946,636
4381,PB,2020-10-03,21858,563
4382,PB,2020-10-04,7090,273
4383,PB,2020-10-05,23624,338
4384,PB,2020-10-06,27922,801
4385,PB,2020-10-07,24139,557
4386,PB,2020-10-08,31451,910
4387,PB,2020-10-09,25352,619
4388,PB,2020-10-10,22790,514
4389,PB,2020-10-11,10999,261
4390,PB,2020-10-12,7027,164
4391,PB,2020-10-13,10890,311
4392,PB,2020-10-14,23850,652
4393,PB,2020-10-15,18146,523
4394,PB,2020-10-16,19757,402
4395,PB,2020-10-17,30084,721
4396,PB,2020-10-18,13940,301
4397,PB,2020-10-19,13588,250
4398,PB,2020-10-20,22877,593
4399,PB,2020-10-21,23548,595
4400,PB,2020-10-22,27499,563
4401,PB,2020-10-23,25300,441
4402,PB,2020-10-24,20877,304
4403,PB,2020-10-25,9803,174
4404,PB,2020-10-26,12326,248
4405,PB,2020-10-27,16967,285
4406,PB,2020-10-28,14614,226
4407,TO,2020-03-18,186,2
4408,TO,2020-03-19,125,4
4409,TO,2020-03-20,237,4
4410,TO,2020-03-21,204,1
4411,TO,2020-03-22,199,0
4412,TO,2020-03-23,274,1
4413,TO,2020-03-24,238,3
4414,TO,2020-03-25,784,43
4415,TO,2020-03-26,422,18
4416,TO,2020-03-27,488,16
4417,TO,2020-03-28,250,5
4418,TO,2020-03-29,305,8
4419,TO,2020-03-30,629,60
4420,TO,2020-03-31,1164,36
4421,TO,2020-04-01,1107,42
4422,TO,2020-04-02,1169,40
4423,TO,2020-04-03,1112,81
4424,TO,2020-04-04,1130,78
4425,TO,2020-04-05,1082,53
4426,TO,2020-04-06,838,74
4427,TO,2020-04-07,1821,121
4428,TO,2020-04-08,2173,135
4429,TO,2020-04-09,1921,133
4430,TO,2020-04-10,1760,114
4431,TO,2020-04-11,1055,68
4432,TO,2020-04-12,1464,96
4433,TO,2020-04-13,1402,112
4434,TO,2020-04-14,1919,208
4435,TO,2020-04-15,3240,203
4436,TO,2020-04-16,2084,202
4437,TO,2020-04-17,3296,211
4438,TO,2020-04-18,2776,202
4439,TO,2020-04-19,1934,115
4440,TO,2020-04-20,1830,108
4441,TO,2020-04-21,2711,172
4442,TO,2020-04-22,2775,170
4443,TO,2020-04-23,3874,409
4444,TO,2020-04-24,3912,369
4445,TO,2020-04-25,5297,356
4446,TO,2020-04-26,3715,227
4447,TO,2020-04-27,4145,305
4448,TO,2020-04-28,6234,486
4449,TO,2020-04-29,6116,442
4450,TO,2020-04-30,7410,446
4451,TO,2020-05-01,5456,458
4452,TO,2020-05-02,4848,370
4453,TO,2020-05-03,4386,265
4454,TO,2020-05-04,6961,308
4455,TO,2020-05-05,7635,591
4456,TO,2020-05-06,9887,564
4457,TO,2020-05-07,10308,732
4458,TO,2020-05-08,10488,759
4459,TO,2020-05-09,10138,670
4460,TO,2020-05-10,6237,477
4461,TO,2020-05-11,6263,484
4462,TO,2020-05-12,9611,844
4463,TO,2020-05-13,11696,778
4464,TO,2020-05-14,14133,789
4465,TO,2020-05-15,15460,913
4466,TO,2020-05-16,13936,715
4467,TO,2020-05-17,7769,503
4468,TO,2020-05-18,14562,724
4469,TO,2020-05-19,15780,987
4470,TO,2020-05-20,21529,1143
4471,TO,2020-05-21,18233,1053
4472,TO,2020-05-22,22114,1039
4473,TO,2020-05-23,16569,1043
4474,TO,2020-05-24,14641,665
4475,TO,2020-05-25,13069,732
4476,TO,2020-05-26,16330,1050
4477,TO,2020-05-27,19778,1055
4478,TO,2020-05-28,28757,1178
4479,TO,2020-05-29,26884,1135
4480,TO,2020-05-30,32329,891
4481,TO,2020-05-31,13181,472
4482,TO,2020-06-01,14961,738
4483,TO,2020-06-02,31907,1368
4484,TO,2020-06-03,26086,1194
4485,TO,2020-06-04,31127,1468
4486,TO,2020-06-05,32603,1111
4487,TO,2020-06-06,23530,796
4488,TO,2020-06-07,18573,488
4489,TO,2020-06-08,16872,832
4490,TO,2020-06-09,31570,1214
4491,TO,2020-06-10,33160,1226
4492,TO,2020-06-11,28885,1230
4493,TO,2020-06-12,25126,901
4494,TO,2020-06-13,20030,837
4495,TO,2020-06-14,18181,656
4496,TO,2020-06-15,24225,722
4497,TO,2020-06-16,37338,1374
4498,TO,2020-06-17,30961,1185
4499,TO,2020-06-18,25121,1239
4500,TO,2020-06-19,55860,1164
4501,TO,2020-06-20,29049,990
4502,TO,2020-06-21,16637,609
4503,TO,2020-06-22,26346,735
4504,TO,2020-06-23,39721,1407
4505,TO,2020-06-24,39988,1092
4506,TO,2020-06-25,42052,1180
4507,TO,2020-06-26,43326,971
4508,TO,2020-06-27,38485,1020
4509,TO,2020-06-28,33592,630
4510,TO,2020-06-29,21582,729
4511,TO,2020-06-30,39681,1318
4512,TO,2020-07-01,46128,1062
4513,TO,2020-07-02,45098,1283
4514,TO,2020-07-03,42333,1206
4515,TO,2020-07-04,31282,1018
4516,TO,2020-07-05,28185,605
4517,TO,2020-07-06,24016,667
4518,TO,2020-07-07,47136,1320
4519,TO,2020-07-08,45251,1174
4520,TO,2020-07-09,42949,1221
4521,TO,2020-07-10,44303,1299
4522,TO,2020-07-11,34052,921
4523,TO,2020-07-12,24574,628
4524,TO,2020-07-13,22405,807
4525,TO,2020-07-14,41036,1309
4526,TO,2020-07-15,41802,1263
4527,TO,2020-07-16,44335,1327
4528,TO,2020-07-17,34362,1119
4529,TO,2020-07-18,24646,832
4530,TO,2020-07-19,24582,720
4531,TO,2020-07-20,23003,773
4532,TO,2020-07-21,46932,1318
4533,TO,2020-07-22,65871,1295
4534,TO,2020-07-23,57605,1314
4535,TO,2020-07-24,55015,1105
4536,TO,2020-07-25,45058,1071
4537,TO,2020-07-26,25248,645
4538,TO,2020-07-27,28616,658
4539,TO,2020-07-28,55004,1260
4540,TO,2020-07-29,55439,1221
4541,TO,2020-07-30,57393,1183
4542,TO,2020-07-31,49701,1200
4543,TO,2020-08-01,42567,927
4544,TO,2020-08-02,21536,498
4545,TO,2020-08-03,26032,754
4546,TO,2020-08-04,53790,1152
4547,TO,2020-08-05,52713,1272
4548,TO,2020-08-06,57102,1445
4549,TO,2020-08-07,50733,1091
4550,TO,2020-08-08,47895,893
4551,TO,2020-08-09,18653,451
4552,TO,2020-08-10,30302,892
4553,TO,2020-08-11,47279,1180
4554,TO,2020-08-12,54737,1131
4555,TO,2020-08-13,55155,1138
4556,TO,2020-08-14,51781,1071
4557,TO,2020-08-15,36359,695
4558,TO,2020-08-16,22528,571
4559,TO,2020-08-17,22896,759
4560,TO,2020-08-18,44966,1279
4561,TO,2020-08-19,47684,1150
4562,TO,2020-08-20,40853,1211
4563,TO,2020-08-21,33558,1040
4564,TO,2020-08-22,45315,809
4565,TO,2020-08-23,21516,442
4566,TO,2020-08-24,21849,675
4567,TO,2020-08-25,44544,1170
4568,TO,2020-08-26,46701,1064
4569,TO,2020-08-27,37922,891
4570,TO,2020-08-28,43310,840
4571,TO,2020-08-29,30490,589
4572,TO,2020-08-30,18300,637
4573,TO,2020-08-31,52319,654
4574,TO,2020-09-01,42719,1139
4575,TO,2020-09-02,45403,1181
4576,TO,2020-09-03,45005,828
4577,TO,2020-09-04,38627,835
4578,TO,2020-09-05,33806,587
4579,TO,2020-09-06,13851,389
4580,TO,2020-09-07,8208,327
4581,TO,2020-09-08,18709,506
4582,TO,2020-09-09,36084,1138
4583,TO,2020-09-10,37073,897
4584,TO,2020-09-11,42089,872
4585,TO,2020-09-12,26849,688
4586,TO,2020-09-13,17055,447
4587,TO,2020-09-14,18872,422
4588,TO,2020-09-15,33044,1063
4589,TO,2020-09-16,33727,894
4590,TO,2020-09-17,32567,779
4591,TO,2020-09-18,43631,923
4592,TO,2020-09-19,28941,667
4593,TO,2020-09-20,14502,320
4594,TO,2020-09-21,16462,462
4595,TO,2020-09-22,30967,723
4596,TO,2020-09-23,32147,827
4597,TO,2020-09-24,30497,873
4598,TO,2020-09-25,32712,816
4599,TO,2020-09-26,24774,727
4600,TO,2020-09-27,13220,322
4601,TO,2020-09-28,15171,349
4602,TO,2020-09-29,30435,822
4603,TO,2020-09-30,30719,840
4604,TO,2020-10-01,33531,850
4605,TO,2020-10-02,31946,636
4606,TO,2020-10-03,21858,563
4607,TO,2020-10-04,7090,273
4608,TO,2020-10-05,23624,338
4609,TO,2020-10-06,27922,801
4610,TO,2020-10-07,24139,557
4611,TO,2020-10-08,31451,910
4612,TO,2020-10-09,25352,619
4613,TO,2020-10-10,22790,514
4614,TO,2020-10-11,10999,261
4615,TO,2020-10-12,7027,164
4616,TO,2020-10-13,10890,311
4617,TO,2020-10-14,23850,652
4618,TO,2020-10-15,18146,523
4619,TO,2020-10-16,19757,402
4620,TO,2020-10-17,30084,721
4621,TO,2020-10-18,13940,301
4622,TO,2020-10-19,13588,250
4623,TO,2020-10-20,22877,593
4624,TO,2020-10-21,23548,595
4625,TO,2020-10-22,27499,563
4626,TO,2020-10-23,25300,441
4627,TO,2020-10-24,20877,304
4628,TO,2020-10-25,9803,174
4629,TO,2020-10-26,12326,248
4630,TO,2020-10-27,16967,285
4631,TO,2020-10-28,14614,226
4632,ES,2020-03-19,125,4
4633,ES,2020-03-20,237,4
4634,ES,2020-03-21,204,1
4635,ES,2020-03-22,199,0
4636,ES,2020-03-23,274,1
4637,ES,2020-03-24,238,3
4638,ES,2020-03-25,784,43
4639,ES,2020-03-26,422,18
4640,ES,2020-03-27,488,16
4641,ES,2020-03-28,250,5
4642,ES,2020-03-29,305,8
4643,ES,2020-03-30,629,60
4644,ES,2020-03-31,1164,36
4645,ES,2020-04-01,1107,42
4646,ES,2020-04-02,1169,40
4647,ES,2020-04-03,1112,81
4648,ES,2020-04-04,1130,78
4649,ES,2020-04-05,1082,53
4650,ES,2020-04-06,838,74
4651,ES,2020-04-07,1821,121
4652,ES,2020-04-08,2173,135
4653,ES,2020-04-09,1921,133
4654,ES,2020-04-10,1760,114
4655,ES,2020-04-11,1055,68
4656,ES,2020-04-12,1464,96
4657,ES,2020-04-13,1402,112
4658,ES,2020-04-14,1919,208
4659,ES,2020-04-15,3240,203
4660,ES,2020-04-16,2084,202
4661,ES,2020-04-17,3296,211
4662,ES,2020-04-18,2776,202
4663,ES,2020-04-19,1934,115
4664,ES,2020-04-20,1830,108
4665,ES,2020-04-21,2711,172
4666,ES,2020-04-22,2775,170
4667,ES,2020-04-23,3874,409
4668,ES,2020-04-24,3912,369
4669,ES,2020-04-25,5297,356
4670,ES,2020-04-26,3715,227
4671,ES,2020-04-27,4145,305
4672,ES,2020-04-28,6234,486
4673,ES,2020-04-29,6116,442
4674,ES,2020-04-30,7410,446
4675,ES,2020-05-01,5456,458
4676,ES,2020-05-02,4848,370
4677,ES,2020-05-03,4386,265
4678,ES,2020-05-04,6961,308
4679,ES,2020-05-05,7635,591
4680,ES,2020-05-06,9887,564
4681,ES,2020-05-07,10308,732
4682,ES,2020-05-08,10488,759
4683,ES,2020-05-09,10138,670
4684,ES,2020-05-10,6237,477
4685,ES,2020-05-11,6263,484
4686,ES,2020-05-12,9611,844
4687,ES,2020-05-13,11696,778
4688,ES,2020-05-14,14133,789
4689,ES,2020-05-15,15460,913
4690,ES,2020-05-16,13936,715
4691,ES,2020-05-17,7769,503
4692,ES,2020-05-18,14562,724
4693,ES,2020-05-19,15780,987
4694,ES,2020-05-20,21529,1143
4695,ES,2020-05-21,18233,1053
